ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_3_REP_1	TP_3_REP_2	TP_6_REP_1	TP_6_REP_2	TP_9_REP_1	TP_9_REP_2	TP_12_REP_1	TP_12_REP_2	TP_15_REP_1	TP_15_REP_2	TP_18_REP_1	TP_18_REP_2	TP_21_REP_1	TP_21_REP_2	TP_24_REP_1	TP_24_REP_2	TP_27_REP_1	TP_27_REP_2	TP_30_REP_1	TP_30_REP_2	TP_33_REP_1	TP_33_REP_2	TP_36_REP_1	TP_36_REP_2	TP_39_REP_1	TP_39_REP_2	TP_42_REP_1	TP_42_REP_2	TP_45_REP_1	TP_45_REP_2
sub_45	0.062100640000000006	0.09318438337997849	25.315657	2.4174671372235306	0.11088842377347106	-0.15791042546402162	0.82319003	0.6280061327596921	-0.1106391329	-0.0730997812	0.0581697512	-0.0775778946	-0.1174799386	-0.0777619499	-0.1731756165	-0.1888584659	-0.3774518147	-0.1794703802	-0.4476118704	-0.149546323	-0.0785266654	-0.1832658906	-0.3267660869	-0.1161880835	0.0850547642	-0.0801972277	0.1174629316	-0.1131517793	-0.0797387017	-0.1168275755	0.0221206226	-0.1871509001	-0.2086924961	-0.1905805224	-0.107360661	-0.2437752777	-0.2132794358	-0.2662629281	-0.2629553316	-0.2367885061
sub_46	0.0027562499999999996	0.00953402605459057	27.266472	19.094212621614155	0.1318383526962453	0.0859769501577012	0.26045567	0.48309850128445503	-0.1266165713	-0.0446738721	-0.2487095062	-0.1162298151	-0.2020562562	-0.0493698728	-0.3571138912	-0.0717841633	0.1602103768	-0.0653793388	0.1956810427	-0.0286791344	0.2891884194	0.1322048407	0.2936866283	0.1766501617	0.268291577	0.1877254517	0.1517390879	0.0720628046	0.0608883238	0.1414849915	-0.060072166	0.0841942727	0.1751569978	0.1160494754	0.1432313165	0.051177557	0.0595239101	0.1927849225	0.1516903336	0.2769841936
sub_47	3.0249999999999997e-05	0.00045537333333333334	25.884762	3.7077190135793976	0.3174781925100869	-0.17697665298118156	0.99543166	0.369557767867845	0.1487825403	0.2300165684	0.4890297467	0.3140087789	0.2500649126	0.246066285	0.367327612	-0.1041832496	-0.6022147535	-0.2878993617	-0.5744606994	-0.3662777848	-0.6655211665	-0.3321350541	-0.4850970232	-0.1847518024	-0.1279283488	-0.2043627974	-0.0224718993	-0.0705154531	-0.0128377691	0.0190148188	0.1344299517	-0.0564385693	-0.4630279797	-0.2029623405	-0.5192699066	-0.1244042384	-0.4262969237	-0.2314720875	-0.4742970409	-0.291544402
sub_48	0.04639716000000001	0.0742328241837438	26.100374	15.78521358100252	0.04313075603376151	-0.08107156604497201	0.9622511	0.6079384831783956	-0.2039848006	-0.1476327522	-0.1252752949	-0.109146619	-0.1411440858	-0.149823572	-0.0965346127	-0.0369417943	-0.0819018587	-0.0390616318	-0.0577849601	-0.018649208	-0.0325887313	-0.0562498929	-0.114285647	-0.0819365021	-0.0432120106	-0.1201927265	-0.0856435301	-0.1099443405	-0.1149725687	-0.0876791121	-0.1348439209	-0.0826167702	-0.1364829856	-0.0680299261	-0.0038692936	-0.0869007002	0.0056069163	-0.062881476	-0.0169011036	-0.1004648335
sub_49	1.17764599457252e-05	0.00021046647646590934	27.412985	22.25085142167662	0.18895841258151413	0.0450087005835572	0.94477576	0.3132018364933503	0.1501790582	0.0547853054	-0.0408076531	-0.0850010047	-0.1550911312	-0.0784795538	-0.0896987945	0.076831401	-0.1573278709	-0.0490164144	-0.0467922027	0.0621453766	0.1489176926	0.1629327276	0.169633826	0.2714385076	0.303336022	0.3416859204	0.2212113108	0.1658991926	0.0299780221	-0.0088849557	-0.0152477206	-0.1542450811	-0.1329169153	-0.1910076482	-0.0003367291	-0.1058733299	0.108407735	-0.0080046671	0.0616577302	0.0099316481
sub_50	0.43983424000000004	0.5001051635889071	25.792665	21.34615707591718	0.3433107907090327	0.037955434000197484	0.9940491	0.8387979245474326	-0.2199332066	0.3617413999	-0.3564884585	0.3178179682	-0.4246697199	0.1919425161	-0.8729672468	-0.0543035784	-0.0402209793	-0.2046605943	0.0674321323	-0.2893171831	0.3390395034	0.1485676805	0.6413167003	0.3922116879	0.2123520425	0.3321542643	0.0749384465	0.2479306159	-0.1355807783	0.005070128	-0.7290371894	-0.2141485087	0.1764693689	-0.4201344824	0.1638358406	-0.4135467222	0.4315268084	-0.2716784495	0.6476422151	0.1082185417
sub_51	0.00564001	0.0153558084765625	27.653908	0.880251223667706	0.06763076058779605	-0.05095674584562977	0.9527003	0.5101374110765187	0.0593220103	0.0589726522	0.000459584700000003	-0.016798021	0.000621575700000003	-0.1186703306	-0.0462647195	-0.1865264341	-0.0783422751	-0.0880973163	-0.1359431372	-0.1705664028	-0.0221011656	-0.1595503069	-0.1420372606	-0.0643343703	0.0561130451	-0.0188266629	-0.0265970332	-0.0348960881	-0.0205581692	0.0660124264	-0.0261023593	-0.0125467086	-0.0888786883	-0.042390196	-0.1262612046	-0.0575219615	-0.0726219518	-0.117737541	-0.1263161809	-0.0791261588
sub_52	0.0003236333027102819	0.0022386683333333337	22.922188	3.2833615461070402	0.09944155979600006	-0.08430847440080795	0.6962275	0.31937724892332275	0.2020625511	0.299341602	0.1839288837	0.2988230078	0.1531313552	0.0491133886	0.1090149858	-0.0594109233	-0.1381787323	-0.0900721342	-0.1361184296	-0.0592214545	-0.18522898	-0.0865151948	-0.1646943136	-0.0852027457	0.0274137025	-0.0184798085	-0.04882224	-0.0586392813	-0.2034155753	-0.044999871	-0.088769081	-0.1894861576	-0.291311983	-0.1711676839	-0.2084452185	-0.1598381777	-0.1344626834	-0.1314109126	-0.2100007933	-0.0724803431
sub_53	4.409999999999999e-06	9.96268287707685e-05	21.324806	6.787896638672032	0.13902295183645585	-0.12095393029199461	0.98977166	0.335081523569752	-0.0569226047	-0.0113525731	-0.033344823	0.0236737117	0.0516735601	0.0891783133	0.1172403378	0.0423504836	-0.1064579173	-0.0803624826	-0.1339679372	-0.1616045203	-0.3302342495	-0.1927296794	-0.1574099017	-0.0922449619	-0.1232746159	-0.018451975	-0.1386196221	-0.0024244107	-0.1276518043	0.0231800464	-0.1145758101	-0.0935568802	-0.3159238124	-0.2091540268	-0.3465255676	-0.2242761949	-0.2584060639	-0.2526695686	-0.0939288135	-0.1496737892
sub_54	6.4e-05	0.000775087627118644	26.384556	2.0996162397519647	0.071041458573051	-0.08389866612659803	0.9974137	0.38465057813763054	-0.0128323481	-0.0187901997	0.0391718488	-0.0630784595	-0.0195464271	-0.1146006334	-0.0430595245	-0.1234839929	-0.1624405142	-0.1888696451	-0.1308687194	-0.171427133	-0.1035918483	-0.1937590083	-0.1250342591	-0.1592005944	-0.0699180327	-0.0645442915	-0.0210072106	-0.0018933508	-0.0319896711	0.0205934767	-0.0346393614	-0.0941252624	-0.1375981662	-0.1170144972	-0.1505997197	-0.1364461754	-0.1238473282	-0.1240554084	-0.1433705413	-0.1001311709
sub_55	0.0022372900000000003	0.008338990000000001	24.400349	4.271779713228174	0.14377872008446946	-0.07479813572108578	0.99366957	0.47730142706923373	-0.0413960152	-0.0499724217	0.0595722132	0.0234739518	0.0477573968	-0.0087100141	-0.0129476133	-0.0101972173	-0.2323523247	-0.0361440918	-0.2512263715	-0.0375116394	-0.3290411282	-0.1362710159	-0.2217743651	-0.108221954	0.0911998102	0.0775739616	0.1669675352	0.1327474027	0.0496257645	0.1775670497	0.1891006769	-0.0701493376	-0.222978281	-0.1155853291	-0.2593506103	-0.0914622137	-0.2684588249	-0.1548134249	-0.2991297459	-0.0569431186
sub_56	0.026146890000000002	0.0481331347437582	26.638424	15.262692634778737	0.10210308538602576	0.0020684715161895448	0.97948176	0.5781025978504701	-0.3391147814	-0.0461724603	-0.199667796	0.0197087411	-0.095635341	-0.0236338067	-0.068309253	-0.0384995315	0.0625696901	0.0552847337	0.1572527422	0.0284982836	-0.0848234008	0.0657639588	0.0193330976	0.0819426184	0.0585417162	-0.1841589021	-0.0242064237	-0.1387732645	-0.1242665003	-0.0587290798	-0.054280008	0.024489063	-0.023594599	0.0880607837	0.0819146545	0.1128352298	0.0943384052	0.1072756106	0.1315923583	0.1771674765
sub_57	0.00084681	0.004200900854092526	25.829304	2.877602956952194	0.44002887733527507	0.08432429061600506	0.87431043	0.446566407742719	1.0696802794	0.958902586	1.3557855185	1.0525451005	0.8170107914	0.5568777028	0.6559437128	0.2800417485	-0.3130870846	0.0433435539	-0.354817667	0.0216888776	-0.6585535785	0.0392956756	-0.6674380187	0.0156446495	0.1115558486	0.435575085	-0.0148297231	0.1409825045	-0.0967387938	0.3928399504	0.4373489545	0.0205109277	-0.2512503604	-0.0643530511	-0.8009945774	-0.0715755968	-0.2134572774	0.1199474504	-0.6699562315	0.2244190529
sub_58	0.007005689999999999	0.018288261910112357	24.847256	3.559107211203127	0.0746190078471731	-0.0058374913351731325	0.95817584	0.5197935060787993	0.1009921706	0.0571473337	0.2201996262	0.1024919776	0.1482574301	0.0187636307	0.151674262	-0.0430768228	-0.077958416	-0.0200380443	-0.0557727052	-0.0426529416	-0.033086782	-0.0122527835	-0.0790202335	-0.0056663456	-0.0178869714	0.0590428815	-0.001694547	0.0415117999	-0.0147795831	0.0398059316	0.058699181	0.0056207925	-0.1337608363	-0.0507632613	-0.1443394535	-0.0491039017	-0.1025211128	-0.0453231484	-0.1259866367	-0.0484998526
sub_59	0.0012428705481708428	0.005679024216566473	26.017494	15.735088674423968	0.09524635544858039	0.1967693393835092	0.43077865	0.30886034116162725	-0.070751847	-0.1272064134	-0.0734968347	-0.0211896463	-0.0158793317	0.0076759588	0.025467529	0.253050123	0.1477983784	0.2388601546	0.139450764	0.1800305718	0.2230806628	0.2497740667	0.1870568496	0.2901716342	0.0871740171	0.2003594438	0.1201665018	0.1591210004	0.1636427648	0.1540821793	0.0749782521	0.2717561114	0.2378686364	0.2962426993	0.3199118815	0.2509908264	0.313536371	0.3039727798	0.2964481771	0.2662404669
sub_60	0.025921000000000003	0.047958172733998994	24.883966	17.029746933486383	0.056745605864433515	0.08366103099911198	0.9902036	0.577709990004589	0.05914738025	0.03055460225	0.02253266785	0.00310752905	0.0332435504	0.01576899875	-0.0389572992	0.0553810804	0.0219702834	0.1401686855	0.0872402937	0.214776329	0.18404898365	0.1281281396	0.1162499066	0.17350364355	-0.0104781064	0.02135144295	0.05432410485	0.03285940865	0.05124082645	0.0175689124	0.0177279239	0.13520880815	0.087439712	0.1260290081	0.0547953853	0.10290899	0.06787412	0.1656946735	0.11513805035	0.1916739558
sub_61	0.0018537554771552974	0.007490246768563723	27.701344	10.581133809842681	0.09157183764723581	0.10146913390208447	0.33923793	0.2296293009418222	0.0496463452	0.0733878711	0.1734610968	0.1488621197	0.277913856	0.1840299574	0.2514707595	0.2311628306	0.192604937	0.2330975814	0.1167812158	0.1342725974	0.0768235904	0.0735949961	0.0137415586	0.0345838168	0.0031534352	-0.014085963	0.0397521553	0.0335762164	0.0830566686	0.0123144949	0.1090395908	0.1028185136	0.0951686873	0.1651126013	0.1333036374	0.227028146	0.1885062264	0.1984242858	0.1959939283	0.1572010976
sub_62	0.0024700900000000003	0.008943650545454547	23.41721	16.39864452721755	0.12787134768910416	0.05803754689601664	0.8905799	0.48006497955712213	-0.1625771514	-0.1811352995	0.0026040209	-0.1015620032	-0.1481940656	-0.1022905299	-0.1590847459	0.017503716	-0.067836962	0.1479202719	-0.0330258426	0.1178521332	0.3057906192	0.1822805544	-0.0237382359	0.1749331803	-0.0479387611	0.0336111343	0.0535559829	0.013227275	0.0246971904	-0.0555284435	-0.0326319995	0.0629638924	0.1378879945	0.1887384422	0.3007801685	0.1118304414	0.2810067205	0.1234895181	0.1150694889	0.0706752249
sub_63	0.007308780003857883	0.018832605037667077	26.700104	15.722977929402838	0.1467035766780213	-0.044369923734293576	0.12595248	0.3305682142915214	-0.500915745	-0.3735442212	-0.3686794353	-0.2121221641	-0.316335046	-0.1416176759	-0.3249981695	-0.1574216648	-0.0278295898	0.0243129156	0.0499066336	0.0705934326	0.0623514363	-0.0546418632	0.0321969808	-0.0346906187	-0.0277224275	-0.1548517477	-0.0632542138	-0.0263800586	0.063946592	0.0073420235	-0.0766092676	-0.044030506	0.0599257713	-0.0324635011	0.1927784196	-0.0697191857	0.2049935939	0.102000469	0.1804879856	0.1038162936
sub_64	6.621051452108228e-07	2.2511574937167975e-05	25.459106	16.207770549896868	0.15949175790819475	-0.08750611253853802	0.9810228	0.1886931360778931	-0.4481228272	-0.3669166975	-0.3900411178	-0.4043775139	-0.3536462771	-0.4225912248	-0.222998306	-0.2210395615	-0.0779626602	-0.1464106034	0.117236224	-0.1024669316	0.012318975	-0.0220012633	0.0714404453	-0.0757877132	-0.1790697174	-0.1479856533	-0.1730326739	-0.1499189754	-0.0855626095	-0.1181930337	-0.117268373	0.0150063216	-0.000455734300000001	0.0182824154	0.0414937747	0.077824446	0.0992493853	0.0941787365	0.1258515244	0.0499440166
sub_65	0.03316041	0.05685807077490775	26.800117	14.075724875529648	0.077158129172039	0.08435173846538799	0.86052257	0.5911254442758246	-0.023205502	0.0705395021	0.1365557238	0.0281977233	0.0931166829	0.0901175488	0.0390844587	0.142090978	0.1919741076	0.1456456327	0.0798509545	0.1368730157	0.2260279395	0.127499493	0.0723765353	0.0768039489	-0.0732367231	0.0092235116	-0.082624062	0.0571185844	-0.0376232277	0.0385942221	-0.1320389582	0.0479459482	0.2050668811	0.0827032131	0.1813561525	0.1564765969	0.2059300813	0.1231749019	0.1828218383	0.0366104484
sub_66	0.05331481	0.08138428227571118	22.864094	4.002826898934638	0.14679431803804438	-0.014244519041095225	0.99328846	0.6174900283621142	0.1471221993	-0.0391057929	0.1361574633	0.1710141471	0.13773492	0.0845956087	0.1652068143	-0.0823727805	0.0127085156	-0.1591178832	-0.0519037043	-0.2200453203	-0.0808417733	-0.1451075292	-0.018305224	-0.0290250695	0.1985513122	0.0766430627	0.0157128309	0.0279238267	-0.0265371738	0.1305283205	0.0019418613	-0.0643547013	-0.2614725359	-0.0836094217	-0.2418416161	-0.1071233466	-0.3983951	-0.022094501	-0.1073032661	0.1016472639
sub_67	0.00221841	0.008335481239892185	25.616873	14.677386950458796	0.1099893203419021	0.05813125190866182	0.84841436	0.47705068149584373	0.0247942033	0.0649787251	-0.0791217458	0.0232563344	-0.1087051031	0.0702754833	0.1876881937	0.1743320922	0.0671885615	0.1919867876	0.0435232407	0.2070523233	0.3916201082	0.028681682	0.035541119	0.0666571079	-0.073569157	-0.1840056737	-0.2397521468	-0.1374775928	0.0444832926	-0.0754526105	0.0543566405	0.0451264529	0.0012497717	0.004595655	0.1397005301	0.1883642042	0.0686584811	0.292326269	0.0791679488	0.1232936921
sub_68	0.00719730070971814	0.018648768009938824	25.5794	16.691460018948955	0.09738350438035746	0.00355118799025521	0.12721217	0.4352262653968445	-0.4928318086	-0.276162457	-0.4048804208	-0.1873110768	-0.3379350294	-0.1699738947	-0.4434012576	-0.1060588407	0.0191874035	-0.0371989095	0.1252603891	0.0166114737	0.2101201875	0.0960502737	0.1816514962	0.0724503448	0.0361470908	-0.0518311429	0.0458049838	0.0052703158	0.0053644054	-0.0257725024	-0.0883571322	0.0128770338	0.1649386775	0.0235505239	0.229249691	0.0543633967	0.2074934142	-0.0528029175	0.149148978	-0.0099887818
sub_69	0.07001316	0.1031694979281184	25.766762	16.40363001889652	0.21966984561367286	-0.05533162116367754	0.89004034	0.6362717334130726	-0.6163430936	-0.4765366908	-0.9206385446	-0.3077926706	-0.6288131049	-0.1741689031	-0.8283498878	-0.0655131424	0.2916710699	-0.0359293349	0.3447699542	-0.1583512723	0.187946248	0.0167447255	0.478334177	-0.0478054091	-0.1914515251	0.0091782749	-0.2324022726	-0.0925718968	-0.1692019855	-0.1404947855	-0.5251145829	0.0394569767	0.3103235661	0.0523548642	0.3100831366	-0.0752845257	0.2745519326	0.031814436	0.2224394027	0.0276684673
sub_70	0.055932249999999996	0.08493415740740741	25.63966	16.322714437401178	0.23511177004076916	-0.07332445487106987	0.89478326	0.6207088933731858	-0.6033859781	-0.5205017573	-0.8963922872	-0.3533706629	-0.6042768537	-0.1532615051	-0.8295942206	-0.0584902824	0.2768533356	-0.0475248585	0.3770017309	-0.1274556887	0.1628322441	0.0321739691	0.4589854832	-0.0593685527	-0.205624688	-0.012086493	-0.2291561376	-0.1121366161	-0.1741484859	-0.1421299549	-0.5157794775	0.0429385248	0.3509442398	0.055922253	0.3220666693	-0.0862889645	0.2893620481	0.0034312031	0.2188365387	0.025281483
sub_71	8.313549906950072e-06	0.0001584262162162162	26.33213	15.925377137572598	0.49066700257784823	-0.02348428781946217	0.9537258	0.2998502793466267	-1.3821695731	-0.6015216991	-0.8806639065	-0.7472176014	-1.03610193	-0.3969437993	-0.3484639171	0.2210748087	-0.0128974919	0.0511582549	0.2141368668	0.3509203031	0.3586656469	0.3545061285	0.3440111072	0.1979162752	-0.2634925876	-0.2476775385	-0.422540982	0.1484212358	0.0344271259	-0.1912134904	0.041142434	0.1077227482	0.4233341577	0.0907550892	0.6449686558	0.3136908243	0.5161678898	0.4166922666	0.8739789298	0.4910831253
sub_72	0.0006200099999999999	0.003337042239382239	26.64329	16.113562691723168	0.093875661275161	-0.09150842906585568	0.8546271	0.43988558209794476	-0.2055816497	-0.1406911862	-0.3192159798	-0.0515305865	-0.1771838217	-0.0187814548	-0.1887831547	-0.0140370852	0.1116663829	0.1006774066	0.1610063405	0.0211036456	-0.0016532997	0.0368450651	0.0502530829	-0.0023234858	-0.0469400084	-0.1196135559	-0.1921521073	-0.1779818095	-0.2025481647	-0.139244863	-0.2484904429	-0.104967889	-0.078443985	-0.1094764092	-0.0699334463	-0.0959161004	-0.098991409	-0.1172984334	-0.0618183773	-0.0445850171
sub_73	0.0006273903090906576	0.003363777272586064	25.730867	14.742701044208394	0.13321121045911177	0.07334494954020263	0.5820728	0.35462464954669615	-0.3179332578	-0.3335434376	-0.2202953193	-0.1778629784	-0.0399455741	-0.0170194857	-0.0753172969	0.0947306443	0.1750224323	0.111473176	0.1432473093	0.1035983514	0.0237480296	0.1421767523	0.0751877267	0.0806741186	0.2209413979	0.0376808086	0.1483574714	-0.1166224774	0.0623318263	-0.1356620029	0.0765783207	0.1031873993	0.260596487	0.1480490724	0.2956685184	0.1707222779	0.2965581928	0.1413689642	0.2483674348	0.1215743349
sub_74	0.00254016	0.009079443692307692	25.403507	24.25856248769707	0.20544028042288853	-0.07274422760862814	0.9711628	0.4810167602550577	0.5554310844	0.1251709868	-0.1592414222	-0.0960158024	-0.1566829511	-0.0523720072	-0.144652384	-0.646219045	-0.2146195128	-0.157961796	-0.442098315	-0.0851736443	-0.2921750695	0.0316524409	0.1403641885	-0.0179635678	0.3904849304	0.0657020946	-0.1823223695	-0.0505026323	0.0627877411	0.1284865656	-0.1731677265	-0.3089565535	-0.1308806477	-0.2121189024	-0.3151959645	-0.2452097516	-0.0537374828	-0.1305393002	0.0342153844	0.0336484958
sub_75	2.1152319383861822e-07	1.0530833293251208e-05	24.765696	2.3649497216261137	0.4127203844665158	0.011880410393969351	0.98829776	0.2769153811303307	0.3793871187	0.6139574576	0.3716504667	0.7324835786	0.359493429	0.2059703757	-0.0158816783	0.0046987184	-0.4176648839	-0.1421981846	-0.2058307965	-0.6337171408	-0.4421101783	-0.0546194422	0.150195747	0.2189908814	-0.1779821753	0.0354876247	0.3621063149	0.4415663581	0.1405629549	0.1719934189	-0.1257842021	-0.3806881648	-0.4499385692	-0.3952190498	-0.3316996131	-0.2903035583	-0.3592103826	-0.5081915259	-0.1533672043	-0.3156027446
sub_76	0.0016109434345476074	0.006709358229048117	24.3629	15.897651305140174	0.09410061518582147	0.09604072836810947	0.3699517	0.4309891253301008	0.0554523488	0.0060314437	-0.121300896	-0.1063347286	-0.0290870359	0.0400769237	0.0205075528	0.0520266092	0.2483982418	0.0831696446	0.2543373693	0.0913530807	0.0623251657	0.1575480354	0.3330646962	0.1097190792	-0.0039174456	0.0635890775	0.0417993136	-0.0082627437	0.1492815557	0.1062492267	0.0678844681	0.1978324813	0.2292752035	0.2232322557	0.2374434124	0.0978626185	0.1546146168	0.2662545063	0.2603387978	0.2873665393
sub_77	0.00043568771464628993	0.0027305521973094164	24.79506	5.130133107565649	0.11258698804729288	-0.04473095092027497	0.64885104	0.24415886165700737	0.2671402949	0.1720383205	0.2180469698	0.1524829869	0.2840030522	0.1566138941	0.2795005369	0.1436327946	0.0680490188	0.0475677487	-0.0240918351	0.0383671638	-0.2204451929	-0.0688048521	-0.1373500198	-0.1193727339	-0.0011203925	-0.0461515176	-0.0113482621	-0.0545249874	-0.002707947	-0.0623180391	0.0227385788	-0.1215442546	-0.1087809399	-0.1413592879	-0.2037148824	-0.1580300997	-0.1964804804	-0.1452983536	-0.2137002821	-0.1796573063
sub_78	0.0007840000000000001	0.003974167272727273	25.169825	14.821837406959547	0.07772566085567287	-0.012302992910677386	0.9850507	0.445409398359002	-0.2287731096	-0.1552012748	-0.2464372003	-0.09543623	-0.032945354	-0.0678714409	-0.0812379714	-0.0688813417	0.0308605994	-0.0030395938	-0.0113861551	0.0151015399	0.0585589186	0.0157390575	0.0379739686	-0.0284699172	-0.2122230943	-0.035032488	-0.0328280473	-0.1171103771	-0.0105479297	-0.0895216489	-0.0656722431	0.0193450757	0.1270081059	-0.0013440568	0.0627628572	0.058435975	0.1055067162	0.0111159846	0.0665482791	0.0357561331
