ID	ZT0_REP1	ZT4_REP1	ZT8_REP1	ZT12_REP1	ZT16_REP1	ZT20_REP1	ZT24_REP1	ZT28_REP1	ZT32_REP1	ZT36_REP1	ZT40_REP1	ZT44_REP1	ZT48_REP1
sub_445	935.605	718.799	729.466	721.898	720.477	1045.9	785.77	745.639	768.68	698.005	577.418	687.51	815.203
sub_446	1444.33	1687.68	1804.71	1686.16	1573.94	1479.59	1508.33	1736.02	1959.01	1666.46	1530.21	1598.01	1451.08
sub_447	1559.93	2153.66	2126.48	2281.09	2224.81	1497.9	2060.05	2178.67	2170.1	2165.38	1885.87	2087.08	2023.24
sub_448	1574.01	1842.42	1647.13	1668.19	1731.37	1579.83	1862.8	1680.77	1628.56	1712.57	1705.11	1873.85	1638.51
sub_449	279.515	316.957	303.348	308.308	315.544	282.049	325.753	280.974	307.117	298.468	288.995	336.191	284.739
sub_450	1735.17	828.51	1574.04	3058.82	1942.39	1987.64	914.329	953.341	754.067	2759.29	1880.64	2225.84	1548.99
sub_451	517.176	868.812	882.672	829.261	649.699	522.174	669.626	733.472	793.818	853.218	744.461	646.108	640.787
sub_452	297.168	335.888	370.456	367.311	310.428	339.465	299.73	325.812	391.983	347.5	317.801	341.334	326.888
sub_453	1152.57	1111.55	1035.36	943.225	861.974	934.959	1262.44	1015.38	973.563	1055.13	925.533	909.739	1196.91
sub_454	3681.91	4722.25	2947.71	4073.6	2651.64	2654.94	3879.71	3574.05	2805.69	3731	2935.34	2272.31	4192.26
sub_455	1054.21	739.963	620.458	624.135	838.966	911.999	827.243	700.155	560.537	676.378	616.749	781.116	843.676
sub_456	714.57	480.858	415.909	409.998	552.633	611.899	562.976	463.175	383.316	459.295	370.397	503.747	572.997
sub_457	1187.47	812.901	674.609	671.488	924.101	1017.51	877.721	775.316	611.073	749.705	673.634	862.907	916.469
sub_458	372.947	431.382	442.906	468.831	421.356	349.127	421.933	421.727	459.021	401.832	382.9	338.702	357.668
sub_459	1958.79	1545.23	1300.01	1387.1	1303.57	1814.93	1492.77	1449.32	1414.46	1308.07	1325.53	1184.9	1532.62
sub_460	267.828	276.759	361.987	323.204	333.309	268.631	240.479	267.156	317.978	309.191	334.731	392.617	331.199
sub_461	1999.29	3031.32	3130.55	2896.42	2470.86	2169.97	2474.29	3021.06	3394.17	2693.58	2565.51	2352.28	2289.26
sub_462	6933.85	5888.75	5927.31	5580.43	5622.16	6538.17	5760.18	5720.29	5658.72	5825.24	5186.82	5252.57	5633.46
sub_463	6086.78	5169.59	5297.79	4914.36	4990.94	5637.2	5134.56	5051.76	5059.75	5238.98	4608.31	4693.57	5074.6
sub_464	6775.86	5809.56	5826.1	5417.54	5562.1	6436.15	5866.83	5659.26	5680.68	5854.01	5254.34	5222.36	5650.22
sub_465	6660.16	5629.46	5736.58	5327.15	5402.78	6255.58	5635.51	5448.51	5543.31	5607.5	5018.13	5114	5479.1
sub_466	6460.37	5483.2	5647	5142.32	5267.63	6070.75	5521.9	5407.32	5409.72	5512.54	4990.25	4993.06	5379.71
sub_467	6000.97	4984.96	5262.24	4694.36	4854.26	5637.38	4868.39	4896.13	5000.26	4882.91	4347.9	4613.79	4756.87
sub_468	6822.7	5831.28	5922.95	5484.91	5529.8	6401.64	5770.36	5636.13	5689.2	5756.64	5195.2	5217.75	5610.62
sub_469	6085.13	5186.26	5325.29	4866.15	4945.66	5688.93	5122.31	5053.94	5062.16	5172.1	4570.89	4645.39	5030.15
sub_470	7058.69	6024.22	6109.63	5671.96	5789.12	6703.88	6040.11	5864.25	5915.28	5992.87	5522.96	5461.03	5837.13
sub_471	6227.53	5236.94	5350.19	4882.68	4952.45	5962.92	5230.4	5095.54	5084.78	5122.14	4566.47	4637.95	4962.28
sub_472	6352.03	5311.25	5505.45	5067.81	5146.79	5972.94	5286.84	5123.27	5342.76	5314.75	4730.59	4837.8	5263.32
sub_473	6588.38	5610.1	5718.86	5292.44	5412.4	6148.13	5629.27	5459.95	5489.44	5583.19	4955.78	5026.39	5435.27
sub_474	6393.68	5475.29	5589.13	5121.08	5223.98	6029.81	5444.32	5346.19	5353.02	5454.91	4895.68	4917.42	5302.35
sub_475	3061.98	3505.39	3436.1	3452.3	3300.76	3020.05	3407.31	3429.78	3556.21	3455.63	3173.66	3219.14	3120.41
sub_476	1368.08	1410.85	1294.54	1206.37	1275.64	1207.92	1415.58	1341.05	1349.79	1183.92	1178.42	1163.91	1318.5
sub_477	2322.97	2490.68	2430.28	2368.37	2172.92	2250.58	2195.85	2333.25	2464.91	2208.5	2154.79	2028.38	2275.44
sub_478	3348.13	3238.3	2834.97	2716.16	2913.19	3193.1	3189.13	3216.45	2832.86	2805.16	2930.54	2894.21	3469.02
sub_479	1571.18	1511.13	1269.89	1328.51	1574.15	1739.08	1798.9	1651.19	1533.51	1350.12	1536.84	1565.88	1662.9
sub_480	617.073	485.252	401.166	421.839	486.611	444.42	517.538	463.077	466.177	368.979	405.351	521.732	548.998
sub_481	452.491	512.272	649.497	631.649	418.572	391.662	457.172	515.133	720.733	636.932	383.367	370.024	457.211
sub_482	748.774	743.103	687.906	697.445	617.016	700.28	726.059	757.697	681.117	646.044	653.547	618.209	701.833
sub_483	459.986	464.74	381.602	428.153	495.015	486.077	501.29	419.714	409.532	442.275	462.113	474.473	474.41
sub_484	387.921	628.249	686.805	437.786	430.31	404.351	471.002	612.438	632.59	469.046	426.583	351.743	419.125
sub_485	1109.28	2916.84	3069.02	4569.39	1333.49	1432.31	1418.9	2384.41	3926.7	4179.99	2832.07	1130.76	1535.24
sub_486	1333.8	1589.12	1364.93	1186.67	1439.43	1480.49	1600.51	1486.51	1313.91	1350	1378.66	1469.38	1533.55
sub_487	1504.56	1013.55	1018.01	1399.24	1420.34	1756.42	1233.38	1146.65	828.081	1030.64	1145.73	1519.28	1564.91
sub_488	2805.7	2230.63	2161.14	2508.91	2985.93	2920.8	2690.27	2331.48	1713.1	2182.76	2707.68	2960.87	3104.29
sub_489	176.095	206.557	234.574	238.225	223.028	216.134	218.908	229.068	248.403	232.753	245.214	232.668	210.417
sub_490	1112.72	1072.07	839.603	907.404	951.077	975.26	976.439	905.071	879.139	898.285	984.807	907.974	1013.78
sub_491	457.777	309.506	319.34	341.858	455.235	517.959	450.009	328.677	316.579	300.973	402.395	443.377	438.135
sub_492	2994.37	2658.49	2313.57	2194.44	2572.32	2980.67	2712.63	2518.85	2304.25	2265.34	2293.99	2391.1	2864.16
sub_493	1518.55	1369.89	1224.75	1620.69	1700.35	2102.36	1576.01	1498.1	1354.26	1508.01	1605.11	1696.27	1593.06
sub_494	2449.02	2753.97	3090.68	2983.19	2540.52	2913.35	2644.03	2821.93	3341.64	3136.71	2778.36	2720.64	2635.22
sub_495	2906.17	2253.03	2007.4	2500.74	2846.85	3310.73	2566.35	2130.74	2175.4	2322.87	2586.4	2748.09	2508.35
sub_496	1655.2	1415.88	1257.91	1306.35	1765.83	2122.97	1648.56	1348.51	1370.76	1179.38	1673.84	1595.23	1642.43
sub_497	425.429	524.066	734.196	417.966	358.937	331.926	361.295	552.017	662.105	537.32	418.796	283.094	331.982
sub_498	101.595	142.313	109.164	124.706	168.57	141.363	79.9273	116.931	142.434	127.398	146.37	172.234	124.334
sub_499	3372.16	3663.23	3616.33	3122.92	4635.37	4733.33	3799.3	3852.95	3312.64	2999.39	3401.42	4400.53	3900.38
sub_500	320.747	310.504	341.004	465.889	272.07	269.362	297.529	320.335	357.808	391.672	289.197	278.518	276.482
sub_501	744.401	1264.56	940.822	756.661	1068.86	1008.4	1636.79	1225.87	989.989	847.02	950.512	1058.81	1479.41
sub_502	1679.14	1592.14	1337.37	1279.56	1439.26	1609.6	1595.91	1650.91	1416.46	1352.55	1325.14	1416.53	1455.21
sub_503	355.784	510.945	339.898	345.804	246.856	286.438	448.273	419.391	510.836	375.902	264.323	253.953	465.218
sub_504	532.674	1310.41	2081.62	2484.42	1846.69	1331.69	978.653	1373.74	2930.61	1533.18	1496.3	1404.41	591.242
sub_505	77.8535	107.904	122.064	120.827	93.982	94.4948	88.8866	113.356	129.77	105.015	90.3681	101.087	88.4604
sub_506	3121.18	3696.8	3094.51	2976.72	3031.52	2989.37	3432.14	3474.67	3318.78	2917.86	2800.97	2942.01	2995.7
sub_507	508.806	641.959	588.98	637.209	553.003	518.454	693.592	662.013	673.694	571.82	654.588	504.999	608.962
sub_508	2233.19	2453.06	2499.19	2570.79	2309.56	2408.58	2312.36	2400.44	2571.02	2601.58	2237.98	2425.4	2169.47
sub_509	429.326	520.225	672.225	586.24	572.279	588.536	529.645	584.313	831.763	599.485	571.742	494.962	414.008
sub_510	190.089	245.95	274.907	304.004	231.056	219.009	243.94	243.668	280.474	250.641	259.239	264.003	232.01
sub_511	1546.01	1062.78	2214.46	1900.54	1359.01	1066.64	991.853	1217.17	1323.65	2053.62	1639.14	995.169	1087.47
sub_512	1983.63	1892	1615.45	1647.87	1919.15	2077.27	2208.91	1938.27	1776.1	1681.47	1953.96	1851.2	2278.48
sub_513	494.411	350.655	362.466	380.998	369.817	484.134	362.881	353.112	378.842	347.765	325.695	381.87	350.998
sub_514	1558.21	1640.35	1672.7	1501.6	1320.33	1585.73	1475.64	1747.31	1767.14	1555.61	1401.82	1265.06	1419.95
sub_515	61.9783	69.136	80.5745	67.6514	79.6111	67.2	65.032	71.5505	90.6126	69.2816	76.4291	87.752	73.5923
sub_516	964.686	1113.77	1212.34	1641.34	920.621	841.282	928.378	1177.93	1271.97	1644.24	1212.22	1065.41	996.553
sub_517	370.837	291.517	294.581	231.737	292.888	308.763	348.002	330.028	283.327	250.315	254.214	298.981	303.96
sub_518	3597.66	3570.07	3996.42	3844.27	3236.84	3372.11	3188.34	3305.9	3984.48	3652.78	3158.63	2942.38	3141.11
sub_519	1094.22	1055.77	946.681	911.183	963.265	1082.06	1070.55	1014.39	945.097	972.686	971.722	979.831	1006.18
sub_520	457.423	306.854	278.995	383.259	381.526	454.468	412.918	321.214	315.801	320.16	394.597	416.757	356.504
sub_521	96.7125	136.924	187.221	142.556	162.842	124.834	151.048	118.762	151.175	125.357	160.842	173.303	135.468
sub_522	1127.23	972.326	1048.3	960.146	953.005	1352.53	961.981	1076.96	1277.02	938.676	918.399	950.756	1041.28
sub_523	289.34	267.224	303.955	323.795	295.238	303.118	264.536	283.407	312.484	330.961	304.872	263.03	279.87
sub_524	280.527	293.307	154.115	213.873	356.722	448.595	388.81	232.976	222.866	207.022	322.187	303.216	385.314
sub_525	1286.55	964.454	904.422	984.212	1155.88	1533.74	1084.03	946.639	996.33	920.364	1112.9	1247.99	971.639
sub_526	390.137	388.912	347.15	336.03	404.906	396.993	371.43	381.455	359.073	359.795	420.459	409.451	379.34
sub_527	1074.99	1002.41	928.8	1001.06	1144.21	1096.7	1051.81	986.507	946.719	923.452	1173.79	1123.92	1229.6
sub_528	288.853	283.108	249.94	241.332	299.076	342.32	308.613	274.27	277.287	236.937	253.942	347.125	306.347
sub_529	365.004	341.797	263.759	275.666	417.622	539.326	431.944	365.529	294.95	299.42	280.25	416.877	396.142
sub_530	819.682	1000.59	958.572	910.405	924.45	833.879	996.744	966.35	902.908	978.486	882.949	943.178	914.607
sub_531	1957.13	1769.93	1766.4	1793.46	1654.95	1987.95	1846.18	1858.48	2032.79	1830.97	1713.55	1586.14	1686.08
sub_532	3058.03	3321.47	3373.48	3352.9	3331.57	3148.81	3288.8	3245.93	3524.58	3367.25	3112.62	3097.82	3201.74
sub_533	385.111	505.335	465.821	516.203	508.75	466.496	634.113	482.983	472.077	454.362	566.569	513.363	552.747
sub_534	135.577	149.028	130.842	149.362	145.991	120.663	105.35	137.869	146.777	122.469	149.463	145.849	114.453
sub_535	3629.51	4223.05	4225.53	4163.43	4024.09	3481.85	4184.41	4080.87	4217.19	3977.59	3837.64	4022	4205.74
sub_536	700.509	645.276	550.709	504.305	617.74	690.493	747.171	632.768	622.04	525.427	604.302	608.768	636.919
sub_537	867.704	860.97	774.959	831.857	874.129	970.778	1078.16	892.828	924.157	762.702	888.019	824.46	976.286
sub_538	391.438	421.54	358.839	319.291	323.992	343.261	427.472	380.651	399.536	330.337	351.664	404.808	409.325
sub_539	1813.04	953.067	492.433	2079.65	1962.42	2495.55	1930.06	829.434	650.153	1498.14	2260.46	1636.91	3041.69
sub_540	189.429	186.41	144.298	154.022	200.797	205.544	228.995	175.482	149.625	156.534	184.059	186.29	195.57
sub_541	555.555	724.94	750.615	668.658	399.674	478.283	523.642	705.242	834.575	745.032	538.247	410.191	501.187
sub_542	1033.4	902.183	748.597	678.784	960.911	1015.06	1023.38	873.131	813.207	772.487	908.314	977.592	1070.86
sub_543	1351.03	1227.13	1048.22	1165.44	1505.39	1575.3	1654.97	1307.67	1064.43	1154.68	1452.36	1566.82	1755.64
sub_544	569.26	508.227	476.578	419.416	439.044	594.683	524.9	521.865	488.253	462.432	403.15	459.814	537.038
sub_545	370.515	474.03	451.931	484.152	389.847	353.007	420.12	476.704	477.811	481.049	449.414	394.073	401.914
sub_546	2366.11	2820.73	3496.86	2383.69	1950.52	1847.33	2474.92	3138.85	2937.24	2696.16	2014.08	1723.71	2350.38
sub_547	919.616	934.064	1181.76	1191.81	941.433	1177.02	940.536	960.739	1237.99	1219.54	1021.43	928.208	918.685
sub_548	77.7773	112.459	122.426	110.048	110.942	114.771	117.73	125.831	119.109	110.008	135.332	118.225	128.099
sub_549	531.359	586.304	524.015	583.341	533.425	482.259	495.949	569.556	558.735	556.141	460.635	495.219	504.483
sub_550	1035.71	1104.72	1204.92	1074.84	1092.78	1220.7	1172.96	1237.36	1333.93	1094.19	1069.35	1061.87	1102.32
sub_551	2970.75	3267.32	3306.31	3131.75	3229.57	2737.71	2996.15	3239.91	3498.4	3150.39	3122.1	2950.61	2928.18
sub_552	655.469	475.462	408.864	338.568	568.004	710.925	620.985	547.705	438.271	331.912	467.267	483.763	602.585
sub_553	148.714	237.142	215.514	218.275	224.944	184.145	186.312	195.971	234.334	172.016	249.414	264.459	194.388
sub_554	2019.66	1773.37	1723.77	1674.39	1593.37	1800.5	1670.81	1688.71	1693.61	1681.19	1468.78	1479.45	1645.92
sub_555	273.308	277.255	352.282	265.339	234.289	193.244	259.959	302.322	293.12	305.865	243.647	241.663	244.075
sub_556	634.048	833.305	615.828	523.634	537.026	547.334	831.819	740.38	681.049	615.117	441.759	580.788	765.602
sub_557	821.847	630.853	528.562	538.762	620.737	752.847	733.042	617.973	548.497	537.75	556.342	584.147	634.687
sub_558	205.044	216.225	311.346	318.966	202.546	216.981	177.064	210.417	286.236	255.431	193.161	222.049	178.367
sub_559	5596.36	6345.5	7055.58	5138.76	4250.56	5107.6	5176.06	6811.59	7657.82	5317.88	5191.94	4580.8	5963.83
sub_560	222.001	268.728	321.754	252.394	257.808	228.471	233.199	282.033	310.923	277.113	273.798	222.223	221.86
sub_561	453.704	492.868	454.849	477.931	471.867	481.66	581.321	523.846	518.775	441.705	538.339	509.304	480.039
sub_562	335.384	350.158	376.105	341.287	344.76	362.95	364.197	373.174	347.058	330.604	417.47	363.999	414.749
sub_563	896.158	895.457	955.456	781.843	687.347	894.844	880.844	1031.56	981.552	789.875	792.308	678.331	938.036
sub_564	216.589	243.255	267.473	250.615	225.312	182.498	205.945	225.669	276.819	273.004	235.124	243.859	210.342
sub_565	1753.52	1768.95	1598.67	1500.96	1605.79	1678.9	1645.44	1762.09	1699.05	1525.08	1628.04	1476.28	1629.98
sub_566	562.162	447.886	375.606	400.969	438.186	567.208	538.414	472.714	401.56	384.133	425.965	425.932	463.879
sub_567	3484.63	5738.14	5992.2	6620.62	4862.97	3800.22	4920.36	5547.87	5936.51	5785.45	5299.33	5003.77	4731.81
sub_568	539.91	469.697	463.169	468.93	578.974	825.099	728.172	573.139	535.716	467.427	638.013	648.531	654.52
sub_569	365.287	387.088	397.498	302.14	310.434	325.697	343.51	388.671	376.193	294.143	291.875	287.884	295.166
sub_570	2082.05	2638.38	2120.8	2231.2	2299.51	2164.75	2462.92	2327.11	2023	2347.35	2373	2214.53	2335.03
