ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_2_REP_1	TP_4_REP_1	TP_6_REP_1	TP_8_REP_1	TP_10_REP_1	TP_12_REP_1	TP_14_REP_1	TP_16_REP_1	TP_18_REP_1	TP_20_REP_1	TP_22_REP_1
sub_34	0.06928819075921602	0.10882551994950312	21.280996	18.62836667267017	2.8038016914814268	6.011150020223046	0.5224231	0.0	sub_34	6.671133237	6.303110332	3.660792357	1.575149833	5.568967928	2.737369016	7.650103178	8.012239449	10.04910257	6.955941551	6.661267882
sub_35	0.03707634614023916	0.07634980908878879	25.761066	19.68000510110534	2.0851142406847054	10.33134232555463	0.7551064	0.0	sub_35	9.518988544	8.40135862	7.642392381	8.768894387	9.115812233	10.0123005	10.10798157	9.560288541	13.2192499	11.55518288	12.39333296
sub_36	0.006863369419090073	0.05251380998638544	24.806795	6.316998505046378	4.109123345834646	6.029777035659261	0.9452679	0.0	sub_36	6.869935116	7.914164511	11.60475704	14.21500221	5.667689846	7.843193179	2.986771058	2.858109707	2.258274128	2.674540155	1.90236951
sub_37	0.3753095591877167	0.42305547878027466	23.063057	7.708258983041537	7.788331576669281	24.071211994998137	0.015766103	0.0	sub_37	24.69341587	26.67091085	110.4247715	29.69568188	28.36081829	74.32792667	17.86504702	20.81672441	19.63288441	16.44932036	13.28912912
sub_38	0.0036085756739545746	0.05251380998638544	25.460047	6.0781384417620465	5.997921017829313	8.289285211450613	0.9629426	0.0	sub_38	11.38419576	12.37696252	16.79297949	15.94617438	8.648891535	8.943936783	5.054856194	3.674945529	2.540719515	3.381405666	1.170763174
sub_39	0.00932215382438265	0.05251380998638544	25.06773	7.181375640529462	4.220711912005586	7.041398205145521	0.9324424	0.0	sub_39	8.175706349	12.10349797	8.560297155	14.68252051	10.25187561	12.72192539	4.015232136	2.929569553	3.335943914	3.042895327	1.903203044
sub_40	0.030212976721149084	0.07006638188512572	23.785767	7.5712446597375695	4.603290043531304	6.439407197607952	0.8024145	0.0	sub_40	6.894897522	9.06540064	13.80362104	13.0953533	6.782722479	17.52581175	3.671788075	2.898735012	2.758858798	2.873379684	2.754443733
sub_41	0.03053138045708625	0.07028845019929715	23.886868	19.768907814746907	18.666377032636092	60.80494854852377	0.8006443	0.0	sub_41	65.86570403	61.84797639	42.36633996	29.77301439	52.71848321	65.23521918	61.800267	61.35594152	75.15713564	90.4669783	74.14659213
sub_42	0.0014505059081582113	0.05251380998638544	25.478342	5.677005712059078	2.5893232660191132	6.154806830271628	0.9768198	0.0	sub_42	7.488270988	8.514637136	9.247648595	8.74250651	6.443602155	6.509881982	4.240859823	4.81002557	3.579108926	4.272220192	3.798476075
sub_43	0.030814406000141514	0.07028845019929715	24.346916	8.137357330351396	1.0543392484071954	2.0460502457414025	0.79817986	0.0	sub_43	2.178477588	2.161213591	2.279672024	4.978267111	2.400101533	3.515634348	1.556201279	1.579578255	1.240978597	0.858831941	1.090313515
sub_44	0.02288969079459421	0.06507086001885408	23.750568	7.938042757036396	0.46620403580200737	1.1760410325717605	0.85056853	0.0	sub_44	1.040920063	1.411317008	1.932580746	2.040050807	1.240116725	1.876252337	1.063325156	0.830229412	0.939255511	0.902807487	0.781460332
