ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT0.75_REP1	ZT0.75_REP2	ZT0.75_REP3	ZT1.75_REP1	ZT1.75_REP2	ZT1.75_REP3	ZT3.75_REP1	ZT3.75_REP2	ZT3.75_REP3	ZT5.75_REP1	ZT5.75_REP2	ZT5.75_REP3	ZT7.75_REP1	ZT7.75_REP2	ZT7.75_REP3	ZT9.75_REP1	ZT9.75_REP2	ZT9.75_REP3	ZT10.75_REP1	ZT10.75_REP2	ZT10.75_REP3	ZT11.5_REP1	ZT11.5_REP2	ZT11.5_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT12.75_REP1	ZT12.75_REP2	ZT12.75_REP3	ZT13.75_REP1	ZT13.75_REP2	ZT13.75_REP3	ZT15.75_REP1	ZT15.75_REP2	ZT15.75_REP3	ZT17.75_REP1	ZT17.75_REP2	ZT17.75_REP3	ZT19.75_REP1	ZT19.75_REP2	ZT19.75_REP3	ZT21.75_REP1	ZT21.75_REP2	ZT21.75_REP3	ZT22.75_REP1	ZT22.75_REP2	ZT22.75_REP3	ZT23.5_REP1	ZT23.5_REP2	ZT23.5_REP3
sub_163	168.325	169.369	150.056	121.88	201.655	159.739	193.562	186.968	161.879	186.563	187.769	244.194	191.266	187.867	188.917	250.721	193.857	202.938	175.98	174.647	213.704	174.211	199.634	164.263	137.506	163.256	141.809	184.413	96.7085	157.416	108.512	104.851	124.732	96.0822	100.336	79.6535	76.1316	80.8183	63.4493	109.3	86.579	77.6016	115.617	76.9355	108.338	107.383	69.071	95.1917	148.289	96.8626	127.039	116.487	150.565	161.528
sub_164	204.351	196.542	191.048	188.092	271.808	201.738	211.647	250.59	259.411	233.641	203.921	191.349	206.664	205.96	232.788	232.281	237.182	205.593	254.716	224.371	266.398	253.713	272.716	276.627	175.365	188.486	213.898	266.083	185.062	248.238	194.179	219.004	254.302	178.789	218.329	217.958	180.952	202.935	206.174	224.637	214.763	181.797	181.986	175.457	180.173	204.107	150.88	207.446	223.39	208.766	188.781	173.908	186.787	245.553
sub_165	817.511	865.32	826.094	853.912	1012.01	919.692	890.175	1042.4	1203.19	1198.24	1051.79	1044.36	830.82	931.52	993.788	1052.62	1119.68	956.655	931.614	932.731	939.324	841.791	1153.81	959.573	561.542	890.701	793.902	862.351	608.699	798.394	581.64	819.438	698.823	500.011	670.284	582.886	553.457	684.317	527.07	685.438	707.135	506.277	594.274	544.651	581.813	624.772	522.76	696.772	1098.17	670.41	796.645	766.074	768.337	856.425
sub_166	470.734	589.388	474.101	534.349	644.567	594.2	537.113	636.61	670.354	703.997	630.908	596.24	551.837	655.341	718.723	653.931	656.081	600.137	619.564	558.556	559.953	517.759	730.52	624.678	428.489	562.842	502.701	543.609	411.27	518.367	443.404	525.892	487.976	327.74	448.52	399.97	387.987	415.562	348.656	441.424	440.115	345.241	331.839	344.57	421.219	451.976	326.982	478.534	542.013	426.64	451.543	457.48	395.292	446.316
sub_167	720.602	727.513	688.054	694.395	870.515	813.21	834.817	897.015	1048.14	898.663	976.523	891.008	835.742	856.618	845.752	1138.75	1272.41	1006.68	1163.05	1054.69	1030.43	940.366	1183.56	1065.29	800.446	853.93	936.49	927.469	798.377	976.105	733.513	928.109	708.962	592.005	710.803	606.65	609.266	680.007	631.55	616.138	713.907	488.391	531.44	495.491	603.77	650.949	513.398	630.724	752.92	492.681	633.713	644.936	566.094	665.562
sub_168	549.118	643.017	499.127	546.011	642.223	542.71	583.474	632.233	728.005	722.469	743.236	742.146	684.422	645.278	724.795	831.441	798.64	724.897	778.373	733.292	712.973	645.785	810.823	785.3	508.583	662.029	724.207	707.55	507.177	665.811	606.512	727.279	548.971	527.402	535.289	552.344	460.659	624.45	538.413	599.536	570.449	440.808	496.709	520.058	451.291	563.846	357.054	581.966	768.897	474.091	455.061	563.467	499.511	605.382
sub_169	166.985	219.279	124.631	164.982	228.983	147.522	195.719	175.434	220.666	228.474	184.009	233.032	189.033	172.678	248.268	238.179	398.603	233.697	417.976	259.239	378.227	369.805	473.703	376.311	245.132	206.487	362.847	332.896	344.386	289.954	260.187	350.036	277.776	274.968	319.857	290.329	221.197	125.904	314.077	321.888	300.465	146.23	197.619	303.574	253.989	189.14	181.271	326.353	209.526	186.143	148.629	142.516	121.814	178.135
sub_170	191.111	196.448	152.632	185.21	235.787	174.429	187.539	207.387	250	225.102	223.001	194.552	196.034	209.238	198.477	249.006	304.886	197.366	303.033	263.088	250.915	242.498	316.719	280.027	174.171	182.232	231.598	272.756	186.271	253.539	249.244	280.163	278.953	239.569	246.362	231.148	241.032	146.847	247.462	245.877	265.707	179.426	198.45	225.514	262.927	232.053	179.901	241.886	196.392	174.717	167.577	141.025	179.219	188.108
sub_171	94.9706	77.6956	87.3427	83.5503	106.522	133.177	118.031	107.255	108.405	108.818	119.947	92.4043	83.7783	79.3257	119.076	83.9921	113.834	98.1089	104.006	90.0996	98.1682	84.8764	106.879	86.2359	54.4526	86.2765	62.4313	66.5502	42.2731	77.7179	55.0354	55.2978	78.1913	40.3927	51.8732	60.2635	43.6586	56.9719	26.7506	70.6286	60.1689	46.3899	48.4489	66.0572	36.4778	43.0673	44.9174	70.8203	92.6889	52.7083	97.0689	62.0599	60.5878	115.607
sub_172	324.527	377.899	351.889	357.364	340.73	366.873	338.073	421.039	505.842	407.388	430.457	431.474	378.046	346.437	366.316	383.894	487.288	376.748	370.484	360.003	354.74	349.418	414.66	383.88	192.589	351.917	299.697	283.746	215.706	297.049	222.27	308.501	253.925	174.438	260.205	222.912	235.598	350.434	185.546	274.713	268.797	172.555	258.6	228.804	241.118	285.073	193.45	275.939	375.305	272.658	311.713	285.429	285.6	362.135
sub_173	90.4808	87.4171	87.2413	91.8495	105.153	107.571	106.044	122.421	124.299	97.0987	108.201	85.4191	81.7028	102.67	108.51	124.178	94.5242	122.233	98.829	74.8125	74.7753	60.9312	97.2494	70.1448	33.4631	70.2937	57.4415	57.4186	41.4663	43.1578	30.4863	56.9547	44.1428	36.3937	36.674	29.5431	34.8885	36.0898	41.0555	67.9235	54.9838	59.9198	52.7957	63.6744	54.9079	61.4113	61.1963	53.527	74.0815	48.7542	78.6513	64.952	71.271	91.2793
sub_174	336.787	292.191	304.071	304.035	284.396	307.06	303.385	302.727	359.984	357.148	336.962	362.718	341.877	351.125	344.38	271.504	455.666	361.748	438.407	409.481	383.039	408.668	445.824	419.124	292.678	335.799	357.36	436.003	269.127	323.677	296.286	410.833	346.856	270.214	295.201	275.403	246.56	308.999	202.205	200.476	202.363	167.997	198.202	159.422	209.735	233.415	107.77	218.655	312.054	190.098	229.021	233.127	145.999	241.116
sub_175	325.917	308.772	255.256	279.703	431.809	357.04	292.688	405.267	388.127	344.733	328.529	332.139	276.741	310.745	373.774	358.574	409.434	320.496	319.981	285.8	309.6	277.073	365.078	313.892	187.319	281.55	261.527	292.171	198.456	241.131	195.187	244.635	236.33	156.905	240.469	206.675	184.988	234.533	171.071	262.694	242.252	163.69	237.606	177.586	206.893	216.874	154.208	269.222	341.475	227.922	293.057	246.376	235.489	322.723
sub_176	841.491	882.324	640.406	840.349	949.962	751.57	1160.5	1029.63	1304.79	1092.89	1096.18	1206.46	1025.53	987.724	980.855	1378.77	1116.84	972.614	1035.15	1040.84	1107.76	955.464	1208.98	1004.24	628.646	1014.82	988.991	1030.24	763.996	990.302	842.014	862.133	726.786	601.58	723.339	682.645	597.051	688.007	668.741	669.226	643.773	515.515	699.851	595.084	606.806	624.477	502.841	672.839	892.642	558.783	655.838	679.526	628.44	713.699
sub_177	880.744	931.38	944.486	892.436	947.682	990.296	1030.81	1110.09	1238.3	1195.38	1016.42	1066.7	1070.09	1017.42	1045.68	1190.39	1083.41	1057.62	991.958	1039.45	1036.13	975.478	1196.49	1086.24	758.075	883.841	903.433	888.532	663.591	937.876	794.017	812.346	802.489	648.7	736.524	725.839	612.648	572.286	650.404	719.181	737.766	503.872	646.511	612.013	681.513	635.809	541.51	812.02	875.904	570.328	644.581	622.785	606.693	675.927
sub_178	614.286	582.642	591.028	650.379	722.488	648.452	735.57	834.09	910.894	864.001	809.49	877.495	764.232	738.421	910.189	951.025	835.233	783.444	833.648	766.612	761.746	780.683	969.14	840.557	557.948	689.285	645.295	713.86	555.119	709.292	519.411	760.126	571.587	420.534	502.024	473.706	477.558	524.305	432.327	497.106	522.38	442.396	489.832	409.896	482.411	558.375	394.627	581.303	692.406	548.825	589.788	584.691	490.486	651.922
sub_179	1702.16	1714.84	1129.7	1847.28	1808.65	1470.71	1754.76	1959.4	2129.35	1949.98	1852.41	1774.53	1849	1643.92	1601.85	1846.69	1866.92	1567.21	1707.22	1402.76	1413.95	1440.25	1896.4	1682.81	889.385	1486.87	1182.43	1282.57	1084.43	1289.23	1151.07	1396.38	1457.91	977.052	1203.67	1050.29	1072.51	1254.68	1030.18	1298.13	1184.29	1063.85	1192.2	1144.09	1315.76	1456.75	1163.84	1490.05	1908.15	1188.54	1432.31	1560.03	1335.7	1486.96
sub_180	475.316	543.101	395.639	498.921	600.75	495.056	528.741	568.71	635.782	643.555	646.572	599.926	472.956	414.406	456.253	457.304	420.483	421.187	389.053	351.215	408.751	366.309	494.987	398.549	189.487	338.557	303.355	349.612	228.733	313.234	248.683	300.464	277.45	275.215	268.246	250.712	258.716	350.991	239.59	355.841	368.842	278.808	377.068	292.495	366.346	419.494	247.588	417.205	572.704	456.628	429.272	410.114	467.151	539.501
sub_181	354.384	370.472	321.231	342.106	384.748	377.632	368.677	436.666	471.645	390.408	455.646	393.498	375.641	362.341	444.458	408.581	431.061	396.289	379.089	320.989	376.976	348.891	436.729	368.19	251.192	327.498	298.759	328.306	242.352	311.399	259.917	356.581	306.705	250.083	265.115	253.649	255.813	260.979	245.851	287.98	297.624	204.841	261.64	243.114	281.753	271.124	245.083	296.527	358.047	272.172	312.903	284.758	296.017	354.098
sub_182	309.729	253.832	294.399	388.123	290.403	253.609	253.401	381.256	346.253	299.06	215.303	213.124	245.424	225.405	198.094	251.474	241.748	235.377	210.695	178.658	184.931	205.393	278.635	203.745	198.408	208.572	234.068	166.01	189.2	192.518	216.694	253.394	268.036	212.504	228.801	184.709	250.181	252.958	223.279	213.879	228.823	255.236	298.003	232.449	257.275	285.067	208.466	283.793	370.459	188.126	278.2	256.888	206.096	268.695
sub_183	784.487	794.067	751.544	766.125	929.006	853.333	869	933.562	1026.81	1009.17	940.622	796.632	812.875	842.354	916.738	1045.7	1011.45	876.368	861.896	758.916	814.901	858.103	1045.33	867.214	586.359	771.759	727.391	808.16	545.787	743.939	583.459	761.054	646.364	452.795	541.24	540.392	500.978	563.265	427.653	545.866	599.925	448.06	544.428	483.882	541.477	620.215	441.3	643.084	797.831	674.857	729.812	687.806	658.486	735.707
sub_184	1101.34	986.427	1263.09	1075.8	1151.56	999.755	1122.91	1176.72	1179.26	1196.94	1128.88	1094.01	1032.45	1051.8	1209.04	1276.56	1102.31	1045.64	1307.9	1158.47	1279.52	1172.03	1658.31	1557.67	1212.43	1341.47	1380.28	1433.77	1039.48	1519.61	1405.35	1809.57	1527.87	1312.3	1460.85	1572.21	1143.26	1307.59	1278.6	1218.71	1202.16	872.467	1036.78	1049.47	1058.97	1035.35	832.685	1093.62	1239.33	994.977	980.374	862.574	850.385	1123.92
sub_185	217.142	238.645	228.373	217.53	248.325	173.052	222.61	199.795	242.832	196.213	242.971	227.804	197.948	191.757	220.436	251.398	280.567	237.993	272.964	268.54	215.029	271.316	304.063	305.416	201.196	257.841	300.086	293.068	228.01	279.924	299.886	273.963	329.735	263.941	352.888	299.235	262.925	277.683	253.177	235.704	208.101	184.042	266.388	200.608	194.65	222.703	174.233	181.176	273.326	147.197	209.281	161.443	173.57	204.987
sub_186	126.605	128.813	127.092	148.493	151.945	118.69	164.576	170.723	174.345	117.871	163.256	158.49	118.002	119.673	137.191	146.255	137.8	113.826	114.326	99.6117	128.169	99.657	146.916	123.072	104.3	116.639	96.4348	130.14	67.8839	125.394	76.1429	100.215	98.8516	73.6341	111.323	76.7313	88.2005	87.112	79.5804	103.207	92.5653	74.3276	93.062	91.2157	88.5281	107.326	101.067	118.686	132.941	113.972	122.18	120.094	135.801	146.996
sub_187	1018.2	1008.9	1080.99	1023.27	1146.13	1133.35	1151.62	1242.21	1345.41	1181.32	1243.42	1097.8	960.04	1181.37	1298.77	1257.83	1372.37	1284.09	1130.19	1090.18	1109.77	1015.11	1436.07	1184.64	769.127	970.779	924.52	1065.92	770.553	987.15	824.205	1037.71	835.882	691.815	809.377	783.594	644.269	822.958	782.337	806.486	922.665	630.836	796.066	691.685	786.821	778.444	714.227	962.252	1081.33	764.839	888.184	813.904	877.627	932.965
sub_188	1105.9	1183.67	1150.96	1113.42	1272.84	1211.82	1214.43	1350.45	1544.77	1430.62	1357.27	1402.69	1169.45	1296.17	1408.94	1586.45	1487.4	1351.48	1475.04	1285	1465.34	1280.71	1754.26	1489.71	1048.41	1204.89	1284.44	1309.28	1071.22	1252.61	1053.71	1291.22	1186.21	826.426	1175.93	953.717	926.465	1002.68	962.158	1084.96	1099.51	762.562	965.798	884.328	974.684	892.984	852.603	1035.28	1257.4	903.363	1006.46	955.733	930.414	1091.01
sub_189	188.118	199.093	242.95	216.302	211.289	200.966	213.189	296.654	284.574	224.326	213.835	229.736	226.465	201.008	254.397	230.396	274.687	251.194	222.988	201.869	241.258	207.932	281.5	233.628	159.436	205.22	182.434	206.88	173.902	182.697	139.992	187.081	153.396	111.288	150.182	161.957	127.745	121.937	115.689	176.863	138.871	89.9294	158.334	115.639	116.705	131.54	116.356	119.507	226.543	126.391	195.139	179.422	172.686	171.854
sub_190	521.394	520.061	525.787	546.508	586.091	536.215	605.809	680.05	716.4	657.615	657.748	627.333	570.475	608.002	622.183	710.7	678.544	637.89	615.899	530.845	624.391	526.6	760.212	606.407	399.278	509.958	500.93	585.137	386.331	517.791	385.421	517.901	454.807	339.134	409.566	380.047	334.71	416.849	396.888	449.997	493.229	327.35	396.477	381.807	403.337	434.974	408.04	467.513	554.414	435.062	482.18	424.934	437.581	544.875
sub_191	87.8126	100.088	75.2742	68.6383	78.0165	78.7899	94.1555	100.783	75.8378	58.5347	68.7822	54.3366	21.3095	68.9663	58.4532	64.2434	79.5499	76.6225	76.3086	75.2807	71.6243	70.0911	77.0748	82.2054	84.7226	51.2237	78.4797	61.6636	55.0125	91.9391	48.7982	89.5096	71.0746	136.768	68.9724	77.6741	86.9409	123.314	89.3403	118.984	128.236	90.0604	78.2583	72.2483	104.928	85.5067	67.4274	98.0115	95.4824	101.999	80.7675	91.2483	83.5334	126.43
sub_192	350.984	350.369	285.714	319.508	392.402	358.257	412.873	369.911	410.936	383.839	435.03	401.836	410.09	416.763	373.639	524.452	418.856	356.219	340.735	305.891	351.772	333.259	422.877	417.739	220.949	322.71	334.939	274.203	229.608	305.489	214.645	284.56	217.791	166.888	237.677	192.409	189.95	212.981	177.795	238.132	245.473	169.859	254.332	196.36	236.773	234.966	171.051	247.851	313.801	232.213	249.722	233.508	228.652	268.146
sub_193	115.898	114.612	104.357	121.318	147.964	99.0648	157.293	144.289	151.635	123.743	94.7449	123.634	81.8349	112.639	116.049	135.239	140.213	109.114	108.892	67.0573	90.8619	96.6077	116.745	99.5958	60.6372	67.8699	79.9641	63.9799	36.4881	62.1693	48.174	51.7006	53.0243	55.1806	37.7176	54.1271	35.0427	52.3755	43.8425	79.3659	66.6041	50.263	63.7089	89.7621	58.409	96.4055	83.0801	129.982	99.8687	117.552	100.18	100.774	140.159	138.902
sub_194	207.672	165.314	256.753	217.989	277.364	214.875	165.254	217.01	265.637	245.896	332.479	224.449	183.771	208.551	271.536	200.314	207.378	220.67	180.752	169.054	178.206	155.902	229.241	192.97	131.924	169.863	153.277	168.636	119.028	151.975	109.596	130.542	132.137	96.7823	132.059	134.051	96.4068	140.844	94.4697	131.633	131.398	98.6836	120.584	115.995	126.281	182.263	150.963	193.866	272.294	115.622	191.294	183.963	174.606	201.662
sub_195	646.031	704.343	650.309	719.486	715.779	630.354	674	681.972	792.16	811.418	706.689	798.774	686.18	700.836	719.954	857.22	892.445	787.535	831.362	780.154	789.313	786.774	925.281	865.181	565.497	817.699	746.82	720.353	600.112	753.292	595.287	718.916	783.937	554.778	686.015	637.67	610.215	617.506	611.153	698.204	657.824	484.282	615.018	542.951	624.755	532.122	373.275	589.467	747.669	497.41	533.219	529.875	528.508	576.95
sub_196	163.826	190.128	145.394	154.192	209.125	161.416	162.174	219.552	180.571	193.842	174.192	208.794	200.612	182.141	191.456	232.461	180.857	228.543	190.583	162.993	195.571	207.288	252.404	213.455	163.622	196.921	164.816	204.68	157.336	149.779	119.113	194.358	176.702	134.081	126.357	123.547	142.49	134.501	116.724	122.893	128.849	138.996	115.703	106.284	131.161	138.219	79.9286	121.142	170.229	94.3804	139.217	145.674	115.018	124.775
sub_197	603.311	585.051	469.105	557.918	402.755	522.953	597.51	687.311	636.926	614.522	593.175	647.559	564.69	635.219	705.566	720.965	692.055	595.466	560.665	489.527	552.953	462.14	484.233	527.148	268.502	439.662	442.351	411.726	317.281	325.53	341.111	330.669	177.986	241.05	259.145	252.539	272.576	221.117	269.898	380.383	275.715	199.975	341.745	315.079	352.479	334.416	255.59	317.122	574.338	345.687	450.142	394.637	369.587	517.212
sub_198	1038.21	1072.94	1106.26	1186.55	1261.28	1114.49	1256.01	1231.78	1586.73	1387.73	1328.42	1400.64	1169.99	1165.68	1240.76	1465.09	1250.83	1251.87	1116.36	1122.05	1059.53	956.224	1137.9	1142.68	651.2	1013.83	873.259	953.138	662.664	854.869	625.135	896.338	701.85	665.291	668.298	640.559	622.465	725.818	603.916	819.35	829.832	611.979	853.817	782.495	851.225	977.227	788.849	976.289	1412.7	989.628	1089.18	932.275	904.429	1182.37
sub_199	164.947	183.144	162.076	185.342	212.746	168.044	125.765	150.513	212.39	176.009	173.807	174.268	145.862	178.609	170.393	192.617	169.04	179.357	217.857	241.131	176.791	210	268.254	263.698	139.447	283.776	211.205	273.76	187.223	234.93	212.026	224.291	235.006	163.02	190.37	167.34	171.435	200.688	130.725	173.478	151.416	133.041	168.445	110.941	169.827	135.446	112.006	173.342	185.912	101.115	161.449	169.373	136.476	151.178
sub_200	1199.1	1295.47	1203.6	1187.06	1498.36	1486.92	1475.78	1591.39	1524.2	1450.31	1457.32	1300.79	1226.68	1197.18	1455.29	1455.58	1503.71	1321.37	1303.49	1217.91	1223.29	1155.16	1568.4	1344.61	849.233	1151.04	968.112	1191.09	859.162	1169.74	861.852	1175.56	986.001	779.327	937.364	872.576	782.859	930.88	813.722	946.876	1032.08	735.098	839.295	729.054	871.218	941.33	885.087	1003.99	1251.01	974.269	1059.41	1021.46	1104.69	1171.48
sub_201	54.458	55.1859	86.4752	73.0889	42.8961	50.3562	51.3765	42.0643	47.9497	53.3922	48.3093	59.5061	39.2283	30.8351	39.2078	49.6594	33.5898	43.4575	53.6071	43.1227	54.0654	51.5782	74.7057	66.6272	58.797	61.9593	52.4832	68.9831	49.039	52.092	52.1105	74.6788	89.4205	59.2714	80.9068	92.7356	111.771	72.3115	65.6162	74.1247	82.9607	67.669	79.5084	58.5951	64.3119	75.9519	53.4287	77.6515	66.125	52.8807	67.8453	36.2747	39.3169	73.8925
sub_202	415.307	352.998	461.562	340.749	368.366	357.419	342.114	395.622	415.788	469.626	370.549	421.29	438.33	398.957	477.542	420.963	449.926	480.715	421.845	367.365	422.157	435.926	559.402	519.698	489.484	478.439	406.897	476.649	313.838	535.999	410.639	540.79	469.461	407.986	453.774	428.885	444.967	489.422	411.388	456.164	457.436	330.542	352.735	367.394	355.77	296.01	327.644	394.139	408.46	327.289	419.334	323.457	379.124	505.34
sub_203	1310.9	1362.66	1477.77	1371.59	1536.4	1366.13	1284.89	1547.04	1558.22	1398.9	1330.08	1635.08	1482.7	1573.27	1730.81	1779.47	1731.25	1409.96	1624.33	1484.39	1623.7	1638.15	2006.81	1966.8	1352.81	1441.16	1602.98	1557.56	1356.05	1745.25	1330.74	1716.16	1507.77	1088.91	1450.1	1429.9	1179.94	1260.16	1090.55	1154.92	1158.59	843.743	983.922	998.244	1071.66	1080.88	814.328	1381.07	1376.71	839.685	1068.48	1065.56	935.017	1156.37
sub_204	467.893	408.207	340.494	418.25	448.325	444.436	482.421	508.89	522.398	453.11	472.247	508.735	428.063	464.691	481.881	563.323	558.373	603.64	527.203	465.638	506.325	447.455	638.245	531.678	377.288	479.988	392.697	457.525	325.856	345.861	362.171	396.698	383.554	233.971	304.856	319.104	255.899	282.454	287.472	268.702	259.541	201.091	300.096	253.593	316.567	288.354	202.14	225.885	478.558	235.953	336.321	360.642	263.796	372.594
sub_205	1755.87	1897.54	1769.79	1810.18	2116.99	1863.73	2036.26	1844.63	2387.68	2419.43	1847.91	2285.78	1974.97	2093.15	2269.19	2311.05	2343.29	1964.62	1872.18	1702.52	1834.92	1577.5	2092.79	1891.27	1246.4	1679.96	1468.51	1630.67	1222.92	1530.33	1275.54	1514.09	1451.97	984.35	1184.17	1121.78	1104.78	1291.8	1146	1347.19	1229.63	974.859	1350.5	1229.42	1392.63	1384.63	1080.73	1567.42	2193.04	1395.32	1638.08	1600.17	1431.25	1779.02
sub_206	841.59	921.269	714.808	823.679	953.77	786.944	810.928	977.561	1068.66	957.884	953.572	834.758	877.622	834.128	775.122	922.048	802.532	732.602	639.157	691.056	683.582	672.597	752.095	707.387	417.647	599.292	642.732	651.102	457.966	639.347	482.39	569.097	535.335	435.549	464.54	440.075	442.613	472.502	469.783	505.202	531.025	391.22	573.035	472.003	602.719	549.456	494.87	714.779	804.133	619.037	759.862	703.582	630.974	788.347
sub_207	815.691	901.604	624.558	801.514	830.624	705.26	851.411	941.251	913.306	792.115	858.386	741.865	680.226	718.278	644.796	743.503	819.814	727.348	583.935	600.301	551.026	467.969	703.035	427.34	411.692	421.989	469.815	518.753	392.673	598.29	451.435	462.568	511.529	484.916	371.618	455.3	489.256	637.818	603.883	629.496	645.19	534.343	524.946	471.003	541.491	604.513	519.399	747.849	707.159	669.044	665.585	808.608	759.239	873.242
sub_208	75.7614	50.7065	78.3473	78.4546	102.673	92.5274	116.677	125.099	121.578	58.9807	75.7319	108.689	67.4823	82.9373	60.6218	79.3053	102.511	45.2391	52.4507	50.1113	39.8212	25.3922	65.5046	60.9637	28.1788	50.063	26.3936	56.055	22.778	34.0957	26.5327	24.8352	34.2948	7.34784	30.4427	5.989	20.6774	26.7622	24.4806	33.6026	73.5144	31.9651	51.3659	24.4337	38.6263	41.5392	77.5293	35.0383	51.8247	64.2105	73.9835	65.5279	73.5161	53.0809
